,ndcg
keep,0.480738644
3g,0.48071136
lewis,0.480637853
dumfriesandgalloway,0.480633098
streetphotography,0.480590229
panel,0.480556219
etats,0.480499429
cousin,0.480491065
ferien,0.480377298
wasp,0.480370241
tax,0.480313282
lietuva,0.48029985
buckingham,0.480249834
sigma30mmf14exdchsm,0.48023195
litoral,0.480208037
harvard,0.480194583
temporary,0.48018677
scape,0.480173626
guernsey,0.480127992
cymru,0.480108457
terry,0.480104855
kodachrome,0.480069614
e510,0.480047053
stitched,0.480040568
1920s,0.479883378
sac,0.479866487
rj,0.479856047
warriors,0.479818778
monochrom,0.479799898
chilly,0.479753724
modernarchitecture,0.479751483
ponds,0.479747409
spin,0.479688798
urbain,0.479584058
cocoa,0.479567564
panoramio,0.479564731
cityoflondon,0.479533669
maker,0.479525872
dreary,0.479474215
portage,0.479422471
rhine,0.479420175
1740,0.479310536
animaux,0.479277589
anti,0.479266674
expired,0.479188685
cadillac,0.479155999
fireworks,0.479136764
clay,0.479123481
vt,0.47908812
sd,0.479083198
haunting,0.479069545
bunting,0.47903876
perch,0.47902499
fontana,0.479023324
repair,0.478963466
tarn,0.478936359
courtyard,0.478915974
vegetables,0.478911642
abandonned,0.478906922
cali,0.478811554
carlzeiss,0.478805942
wing,0.478755459
dash,0.478742437
classroom,0.478739771
upscale,0.478727546
georges,0.478723452
eugene,0.478692271
weitwinkel,0.47865742
martini,0.478627161
classiccar,0.478625059
couples,0.478598531
canaryislands,0.478542653
seaside,0.478520425
capetown,0.478516637
manager,0.478503571
taking,0.478503224
saariysqualitypictures,0.478480188
dingle,0.47841884
finnland,0.478386476
iraq,0.478372902
ab,0.478333505
aeroporto,0.478300659
dome,0.478292093
mail,0.4782852
animation,0.478271053
finest,0.478219167
cloudscape,0.47819584
demolition,0.478181465
lightpole,0.478169751
powerhouse,0.478164753
windy,0.478153221
filters,0.478139673
surrey,0.478132624
konica,0.478114731
louis,0.478088839
conversion,0.478086882
streetscene,0.478076088
lancashire,0.47807244
duotone,0.478056376
m43,0.478048712
17mm,0.478039844
k200d,0.478025916
motorway,0.477969685
bollard,0.477952722
pietra,0.477905215
yosemite,0.477904086
left,0.477833506
chicagoist,0.477803643
counter,0.477780021
jo,0.47772883
noite,0.477685774
countydurham,0.477641743
socks,0.477639825
round,0.477596137
fachada,0.477578357
miles,0.477541601
galiza,0.477539212
backstage,0.477535074
calatrava,0.477528969
telegraph,0.47751234
exeter,0.477462662
sensual,0.477462636
handsome,0.477445018
accessories,0.477433438
eastriver,0.477400179
a55,0.477383815
harlem,0.4773669
erjkprunczyk,0.477364365
artsy,0.477345209
straw,0.477281498
21,0.477280665
bum,0.477255283
catalonia,0.477200047
jerseycity,0.477149981
colori,0.477053706
4thofjuly,0.477052145
hansestadt,0.477014058
fell,0.477006453
carlos,0.47699792
nottinghamshire,0.476969438
sakura,0.476953416
atomic,0.476867342
airme,0.476843068
vatican,0.47683054
automne,0.476721782
steine,0.476712916
pentaxart,0.476704141
mn,0.476677088
bulgaria,0.476656546
tlr,0.47663875
acrylic,0.47663279
kettle,0.476631226
bermuda,0.476624588
burton,0.476613089
saltlakecity,0.476583854
rotterdam,0.476576457
drapeau,0.476564762
command,0.476483284
canonpowershots90,0.476424931
terraces,0.476421845
justpentax,0.476397884
canine,0.476369664
devils,0.476316666
churches,0.476309495
copenhagen,0.476275911
camp,0.476269369
hongkong,0.476254684
cambodia,0.476254274
cuban,0.476253259
lover,0.476239532
brand,0.476234164
18105mmf3556gvr,0.476223603
rise,0.476220586
e,0.476206968
can,0.476200909
criminal,0.476180754
team,0.476180044
she,0.476089484
aotearoa,0.47608391
ghostly,0.47606818
filmphotography,0.47605236
hiding,0.476049862
sonomacounty,0.476025196
conventioncenter,0.476006422
engineers,0.475985478
towns,0.475923851
nola,0.475889963
ferris,0.475862852
verde,0.475851798
much,0.475799074
wheat,0.475789174
campania,0.475757986
lutheran,0.475714686
private,0.475687682
av,0.47565404
doha,0.475615525
trespassing,0.475588516
goods,0.47557559
weir,0.475564776
interiors,0.475520334
downunder,0.475486225
foodie,0.475473331
omaha,0.475441514
computers,0.475381161
plantas,0.475380503
seattlewashington,0.475316189
yorkshiredales,0.475235121
flanders,0.475183817
bottom,0.475159423
museu,0.475116149
charm,0.475100648
shabby,0.475098325
regen,0.475069481
fotocompetitionbronze,0.47506458
parijs,0.475047586
performing,0.475043293
midcentury,0.475032313
1971,0.474968656
18,0.474963204
tulip,0.474852715
retired,0.474788621
tag,0.474743381
asien,0.474675248
perth,0.474671042
cliff,0.47453473
fairfield,0.474533167
soviet,0.474527211
mygearandmegold,0.474526118
make,0.474486158
pugetsound,0.474462494
topv333,0.474442513
felsen,0.474425769
diorama,0.47441697
coach,0.474404686
euskadi,0.474349238
recovery,0.474331501
pickup,0.474272179
azul,0.474269575
jimmy,0.47422832
belgie,0.474225688
skating,0.474209418
freiburg,0.474174531
stockphotography,0.474173719
gaze,0.474119592
karachi,0.474026381
1600squirrels,0.474014179
horror,0.473976176
chris,0.473953325
vendor,0.473950065
bigpicture2008,0.473897873
lisboa,0.473894923
peter,0.473888291
franklloydwright,0.473884853
actress,0.47385728
growing,0.473837887
dk,0.473792689
engraving,0.473791406
formal,0.473743055
amp,0.473739833
literature,0.47368781
jasonnolan,0.473671767
headquarters,0.473671201
continental,0.473595217
beograd,0.473560068
albert,0.473543981
prime,0.473542627
bangladesh,0.473525581
cowboy,0.473502145
etsy,0.473498606
asphalt,0.473466771
concordians,0.473428593
burial,0.473423807
motorbike,0.473417213
fave,0.473383475
coloradoriver,0.473370543
marais,0.473286358
fr,0.473285918
provence,0.473214131
delete5,0.473212939
augustus,0.473155419
spiral,0.473142217
flickrsbest,0.473128579
carpet,0.473052695
agfa,0.473027771
22,0.472951263
sustainability,0.472946517
condominium,0.472928191
explored,0.472877099
sandiego,0.47287435
phnompenh,0.472853213
evil,0.47285142
capitale,0.472840935
cobble,0.472800955
boutique,0.472790903
sergio,0.472760561
northernireland,0.472753069
insel,0.472752085
birthplace,0.472713963
precisa,0.472684553
blythe,0.472646772
apartments,0.472601988
mickeymouse,0.472589988
dogs,0.472546066
6x7,0.472540799
aires,0.472500554
tits,0.47245833
thai,0.472436616
forms,0.47242437
ptgui,0.472415164
freight,0.472405795
animali,0.472392604
masjid,0.472391827
om10,0.47235697
glowing,0.472330383
1980s,0.47232468
canonef70200mmf28lisusm,0.472306462
alpi,0.472304626
lookout,0.472273725
francis,0.472164737
preserve,0.472155903
openair,0.472154579
mix,0.472130085
lombardy,0.47212424
quay,0.472093161
wireless,0.472040933
webster,0.472035737
canonef100400mmf4556lisusm,0.472025177
scanned,0.472017092
krakow,0.472005914
holidaysvacanzeurlaub,0.471992602
edifices,0.471850883
fringe,0.471733834
potato,0.471482437
ore,0.471479586
escalator,0.471428221
natura,0.471420365
ski,0.471415933
fleet,0.471393129
teddybear,0.471339355
myth,0.471290215
smog,0.471123441
allegheny,0.471082652
sunbeam,0.471054594
brothers,0.471054326
kuwait,0.471018013
saigon,0.471012148
blackcountry,0.47100313
spiegel,0.470989083
keys,0.470986494
tugboat,0.470947553
emotion,0.470925772
after,0.470905149
iberia,0.470902634
bnsf,0.470822649
hd,0.470819748
oaxaca,0.470755648
arte,0.470753665
grime,0.470749561
owls,0.470713977
mensch,0.470713708
theme,0.470613778
grounds,0.470560766
anne,0.470521331
storefront,0.470517989
pictureaday,0.470486539
elementsorganizer,0.470444883
seasia,0.470436551
grim,0.470426933
financialdistrict,0.470401793
oz,0.470391731
atlanticocean,0.47038684
piece,0.470340005
digitalrebel,0.470337191
leicam9,0.4702622
mine,0.470245855
explosion,0.470230815
woodpecker,0.470134108
usarmy,0.470083935
nrhp,0.470064957
delete2,0.470035234
latinamerica,0.470028528
production,0.469984527
buses,0.469966801
sewing,0.469959644
preto,0.469956438
corrosion,0.469920516
excellentphotographerawards,0.46991334
express,0.469871982
tyneside,0.469824034
piano,0.469814317
navarra,0.46981313
amtrak,0.469779677
nebel,0.469769163
algarve,0.46976628
ar,0.469752463
william,0.469731429
creation,0.469701608
definition,0.469668036
sigma18200mm,0.469662923
reportage,0.46965527
fungus,0.469632313
poison,0.469561797
eveninglight,0.469556864
captured,0.469554092
magicunicornverybest,0.469530505
ferriswheel,0.46952366
hawaiian,0.46951809
couch,0.469514408
awards,0.469513386
loop,0.469458747
skateboarding,0.469365574
mango,0.469330391
dream,0.469307015
ue,0.469269496
activity,0.469262818
streak,0.469240928
armor,0.469217862
photographic,0.469195801
driveway,0.469177843
perspectiva,0.46914141
diet,0.469136461
preservation,0.469028894
fern,0.468971928
illuminate,0.468915951
boss,0.468899189
bo,0.468891766
garage,0.46885967
blackdiamond,0.468851533
hip,0.468792344
germania,0.468753821
approach,0.468730252
mysterious,0.46871439
dominican,0.468685107
tickets,0.468646709
fluss,0.468639978
manfrotto,0.468596967
kites,0.46856038
venezuela,0.468515155
tampere,0.468498627
bart,0.468490835
grdigital,0.468488896
blind,0.468413634
pentaxk1000,0.468371338
camaro,0.468367935
loire,0.468366737
motel,0.468361965
cuba,0.468351018
board,0.468240176
headland,0.46823563
eastcoast,0.468230678
longbeach,0.46820856
ww2,0.46820495
mammal,0.468197964
nathan,0.468184131
highlight,0.468171654
hudsonvalley,0.468163487
campus,0.46815723
praia,0.468147713
bombay,0.468115165
tainan,0.468063221
montanha,0.468009677
lovers,0.467987248
shopfront,0.467947298
princess,0.467917372
chemin,0.467914643
georgetown,0.467874001
excapture,0.467873013
billboard,0.467855047
35mmfilm,0.467845465
ellen,0.467842574
worldtradecenter,0.467813017
fdsflickrtoys,0.467800724
jamaica,0.467755124
class,0.467732931
petit,0.467727304
kim,0.467721133
squared,0.467699389
bach,0.467677626
conference,0.467668432
hospital,0.467662974
timer,0.467617791
nt,0.467614233
border,0.467592694
uganda,0.467552867
dusty,0.467521789
bluehour,0.467417046
redcyan,0.467400061
geek,0.467397621
ambiance,0.46738208
fabric,0.467372422
bbc,0.467356886
eldorado,0.467289156
strata,0.467286969
social,0.467279638
dirtroad,0.467236796
itmpa,0.467161034
45mm,0.467038348
feeling,0.467012019
salad,0.46689997
friday,0.466869071
mx,0.466779135
waterways,0.466754269
collage,0.466721278
osaka,0.466698055
stahl,0.466676859
faded,0.466674495
tracks,0.466664118
fighting,0.466656944
trafalgar,0.466567146
glove,0.4665532
1957,0.466550351
jets,0.466545546
katrina,0.466516691
mallorca,0.466484928
raptor,0.466434288
lilies,0.466429699
patrimoniodelahumanidad,0.466371127
snap,0.466341269
markets,0.466311348
desire,0.46629319
annarbor,0.466286969
harbor,0.466262971
mannheim,0.466262524
choir,0.466246016
degree,0.466179467
migration,0.466172884
shimmer,0.466158066
attic,0.466154464
delaware,0.466015399
polished,0.465994078
adams,0.465954001
positive,0.465952948
fjord,0.465922756
botanicalgarden,0.465921432
documentary,0.46591674
authentic,0.465897525
inc,0.465817849
puma,0.465779011
pictureperfect,0.465764298
bolt,0.465715974
concept,0.465701894
gravel,0.465701606
breed,0.465701164
developer,0.46568306
mexican,0.465677971
irland,0.465676017
tyneandwear,0.465671992
bray,0.465657392
nube,0.465565562
miracle,0.465545764
catedral,0.465500905
pflanze,0.465500542
historicdistrict,0.465497749
1785,0.465496222
tape,0.465453344
singlelensreflex,0.465396645
mp,0.46535544
galerie,0.465345507
trix,0.465314433
1855mmf3556gii,0.465302899
bible,0.465301765
punjab,0.465286447
obsolete,0.465266818
pfogold,0.465261882
bluebird,0.465236568
arquitectura,0.465233139
freshwater,0.465209947
chandelier,0.465109887
edificio,0.465085008
lanes,0.465044415
camouflage,0.464990359
vinter,0.464989418
hindu,0.464985803
nap,0.464975318
terror,0.464952334
delete4,0.464928477
downtownlosangeles,0.464875211
tilt,0.464821254
stuart,0.46475895
barns,0.464679407
g2,0.464634608
lava,0.46462968
londen,0.464541682
catalogne,0.464510067
read,0.464508143
welcome,0.464488497
colorimage,0.464440384
browns,0.464360433
lax,0.464334347
beetle,0.464312652
mg,0.464291632
frontier,0.464248892
rink,0.464229415
1750,0.464202628
corsica,0.464199369
michael,0.464129501
subway,0.464088507
postcards,0.464061477
bailey,0.464044122
paz,0.464027265
1740l,0.463999238
lilly,0.463963184
minerals,0.463943345
opening,0.463920064
islington,0.463905261
kanada,0.463902064
robinson,0.463890523
license,0.463820263
precinct,0.463814401
breasts,0.463759229
stove,0.463753302
wallis,0.463717389
taiwan,0.463705082
365days,0.463677332
fat,0.463674646
canoneos20d,0.463641138
cairn,0.463601263
sombre,0.463574664
acoustic,0.463567167
v100,0.463566775
development,0.463555659
cbd,0.463475092
maxxum,0.463452911
newcastleupontyne,0.463437188
joel,0.463360153
saltwater,0.463345324
derry,0.463343185
pinup,0.463341645
newhaven,0.463336283
button,0.463328266
reach,0.463296336
hout,0.463279972
lyon,0.463259225
bookstore,0.463238645
topv111,0.463234474
galleries,0.46322998
tor,0.463185822
giants,0.463161382
graphicdesign,0.463151112
masts,0.463139233
hardware,0.463125552
moc,0.463102438
seventies,0.463041404
skye,0.463002629
croatia,0.46297407
brunch,0.462956823
pull,0.462893778
animales,0.462879629
frankfurt,0.462831571
18200mmf3556g,0.462813597
pinnacle,0.462791084
ferry,0.462759161
treeline,0.46273851
viewpoint,0.462693353
adults,0.462691181
24105,0.462682427
protected,0.46266889
durham,0.462603112
springbreak,0.462581911
amerika,0.462581709
weltkulturerbe,0.462575702
enjoy,0.462533973
against,0.462513847
derek,0.462509641
johannesburg,0.46249657
awe,0.462481557
legal,0.462460738
keeper,0.46245132
fallcolors,0.462449753
hillsborough,0.462439696
redhook,0.462363399
concord,0.462352541
bridges,0.462208013
crystal,0.462190362
zuikodigital,0.462180982
titanic,0.462125692
sisters,0.462121918
nets,0.462071952
bianco,0.462023235
canonpowershots3is,0.4619668
koh,0.461874412
heiconeumeyer,0.461868707
dragons,0.461852339
starwars,0.461841177
bunch,0.461819556
pammorris,0.461784416
betterthangood,0.461774514
lensbaby,0.461716006
hannah,0.461702801
mortar,0.461697761
carribean,0.461689675
rangers,0.461662732
paca,0.461637525
genesee,0.461628046
moto,0.461577378
emotions,0.461519881
vancouverisland,0.461514083
60,0.461500576
huts,0.461445228
found,0.46142466
1912,0.461408094
50mmf18d,0.461392664
f80,0.461365915
iguana,0.461352246
starlight,0.461351712
froid,0.46132282
minolta,0.461305867
acqua,0.461295913
forestry,0.461265517
jubilee,0.461254824
troy,0.461241976
steve,0.461229961
catskills,0.46122618
topv1111,0.461172975
mel,0.461170698
raindrops,0.461147339
used,0.461127275
prag,0.461118868
drawings,0.461078066
cinqueterre,0.460991002
crown,0.460965381
gang,0.460964555
hugin,0.460902241
julia,0.460812924
corner,0.460808721
ciudad,0.460764224
nairobi,0.460749955
barack,0.460645239
elbe,0.460642831
foothills,0.460609937
680,0.460592257
hercules,0.460577314
moderne,0.46056758
stella,0.460561848
bridal,0.460555602
tren,0.460546537
cape,0.460545612
crosseye,0.460505176
365more,0.460490123
canoneos400d,0.460244496
appalachia,0.460240852
optio,0.460240795
sensational,0.460185394
eyefi,0.460161194
1927,0.460103462
historico,0.460099523
abandonment,0.46009813
thunderbay,0.460074217
columbus,0.460062984
nachtaufnahme,0.460041161
uppsala,0.460038196
data,0.460029629
brilliant,0.460006293
streetart,0.459994424
slopes,0.459989456
fluffy,0.459972852
heels,0.459963129
channelislands,0.459906121
glenn,0.459838611
mk,0.459832733
powerplant,0.459759663
ecotourism,0.459705673
awning,0.459699918
seed,0.459689937
botanicgarden,0.459685967
lateafternoon,0.459673995
vase,0.459647999
s3is,0.459635212
450,0.459594431
autobahn,0.459590217
current,0.459577321
morro,0.459574287
shutter,0.45954922
crescent,0.459517267
5d2,0.45951439
barbeque,0.45946448
k20d,0.459400686
early,0.459252944
hasselblad,0.459242464
hiver,0.459176737
parachute,0.459175513
walled,0.459103834
8mm,0.459086133
kr,0.45908202
cristian,0.459023825
rims,0.459002341
takumar,0.458994511
1635,0.458954783
iconic,0.458948391
oil,0.458893041
louvre,0.458875041
dine,0.458873663
seal,0.458846356
bin,0.458817173
core,0.458755381
metall,0.458745415
hc110,0.458736765
nicolas,0.458664798
dad,0.458664758
princeedwardisland,0.458638857
imaging,0.458602026
tibet,0.458590845
farewell,0.45858242
fluorescent,0.458568276
urbanphotography,0.458539008
guy,0.458520569
gum,0.458514918
electronics,0.458512996
guide,0.458479175
footpath,0.458438177
oranges,0.458431021
fox,0.458404355
farbe,0.458363139
castel,0.45836188
200iso,0.458358639
islamic,0.458356945
aston,0.458325721
kite,0.458303904
spoon,0.458221754
solent,0.458212536
officebuilding,0.458205308
tattoos,0.458195725
tara,0.458076688
sell,0.458063962
naturallight,0.457977581
believe,0.457973185
fuzzy,0.457917675
eastern,0.457880668
4x4,0.457819847
perched,0.457804649
desierto,0.45777381
framing,0.457766645
bombardier,0.457761514
adjust,0.457738483
42,0.457696314
fachwerk,0.45769572
giardino,0.457688729
leo,0.457670832
sites,0.457634744
oneperson,0.457577003
railing,0.457532217
press,0.457468931
roc,0.457466677
jersey,0.45742995
otago,0.457410236
hockey,0.457378979
kris,0.457357089
bells,0.457333389
coastal,0.457310823
message,0.457294026
leslie,0.457274076
workplace,0.457265938
queenstown,0.457243657
navigation,0.457229517
efs,0.457228662
impressedbeauty,0.457210946
fav,0.457176003
neopan,0.457161069
jesus,0.457128578
hbw,0.457067148
cherryblossom,0.457048857
sant,0.457044367
plank,0.457037803
breaking,0.456941358
stripe,0.456851734
ektachrome,0.456797449
fells,0.456767039
n,0.456746981
nationalpark,0.456738007
zeiss,0.456700833
stratford,0.456699182
fz30,0.456690421
shrubs,0.456673473
boulder,0.4566394
200,0.456622105
schloss,0.456580603
how,0.456553176
warner,0.456528099
cycle,0.456498858
pierce,0.456465432
