,ndcg
cotswolds,0.427432139
f3,0.427410263
rachel,0.427387174
roger,0.427367052
amerika,0.427290953
asien,0.42728251
castelo,0.427252528
graduation,0.427250084
indie,0.427247288
driveway,0.427219529
cityview,0.427189311
funky,0.427173242
pologne,0.427114218
breasts,0.427109887
woodpecker,0.427108533
junction,0.427089489
5thavenue,0.427034407
wildflowers,0.427023624
approach,0.426990622
boxer,0.426934513
retriever,0.426923158
takumar,0.426906159
neptune,0.42687931
expiredfilm,0.426873316
orchid,0.42684738
stratford,0.426839158
mail,0.426837819
bayarea,0.426821467
stevens,0.426806326
curve,0.426805132
srilanka,0.426774789
alexandria,0.42675421
boating,0.426753779
rubber,0.4267481
fiori,0.426738609
brooks,0.426707708
chimney,0.426702808
beam,0.426694965
fan,0.426634519
tempel,0.426622063
bite,0.42660755
bug,0.426574265
1940s,0.426568684
owner,0.426558964
sisters,0.426555312
washing,0.426527508
reach,0.426491198
nemo,0.42646263
43,0.426442489
dartmouth,0.42639959
condominium,0.426367923
skyscrapers,0.426366913
magichour,0.426351905
shanghaiist,0.426303244
plates,0.426299299
jerseycity,0.426243253
autunno,0.426208681
tees,0.426198334
setup,0.42618601
insel,0.426181557
mx,0.426165965
naturaleza,0.426164426
martini,0.426160073
raft,0.426152708
storms,0.42610897
grounds,0.426080232
hasselblad500cm,0.426062401
locked,0.426035575
corridor,0.426009544
pest,0.426004827
colline,0.425987116
laying,0.425958114
luke,0.425955777
delete2,0.425951048
icon,0.425944836
2009yip,0.425932252
wetlands,0.425872631
board,0.4258631
concordians,0.425836429
balticsea,0.425826708
twig,0.425784533
its,0.425774657
support,0.425771896
muenchen,0.425745587
nueva,0.425742406
d4,0.425683342
bandw,0.425682853
native,0.425675196
bride,0.425667355
fiction,0.425654118
ecuador,0.425634719
sadness,0.425634583
lip,0.425582552
basel,0.425551992
hayward,0.425529074
streetscape,0.425515421
rows,0.425465543
series,0.425439393
deal,0.425433574
crocodile,0.425433512
builder,0.425425941
locals,0.425402151
fullerton,0.425367694
worldtradecenter,0.42535223
18thcentury,0.425327535
contrejour,0.425300194
100iso,0.425289722
9,0.425263977
prey,0.425240169
lithuania,0.425236907
cathedral,0.425234338
thisphotorocks,0.425221992
burg,0.425210415
medical,0.425091627
bury,0.42503855
thegalaxy,0.425022917
atx,0.42501114
gates,0.425009004
nick,0.425002256
skinny,0.42499958
engraving,0.424981738
colori,0.424966773
hometown,0.424964279
weathered,0.424959926
unionsquare,0.424941406
illuminated,0.424940128
espresso,0.424935802
albania,0.424928238
mercer,0.424925278
pastry,0.42492193
accessories,0.424919814
alemania,0.424915228
nps,0.424903137
press,0.424893291
heron,0.424886475
forrest,0.424872991
galleria,0.424859242
blancinegre,0.424855797
mill,0.424827762
far,0.424810683
dalmatia,0.42477758
bianco,0.424768783
generalmotors,0.424754499
cpl,0.424734438
southeast,0.42473141
postprocessing,0.42469288
downunder,0.424686598
brugge,0.424682063
marin,0.424680004
asylum,0.424668711
mothernature,0.424622266
socialist,0.424590786
folk,0.424577425
mother,0.424573216
eua,0.424572135
galleries,0.424554935
morninglight,0.424551908
70200mm,0.424551072
eiffeltower,0.4245425
9,0.424534208
600d,0.424460173
ecology,0.424459136
middlesex,0.424447403
nile,0.4244394
mk,0.424427994
atlanticocean,0.424392237
18200,0.424388344
coche,0.424359753
celebrate,0.424349252
bluebird,0.424219532
phillips,0.424185575
rainforest,0.424176653
traveldestinations,0.424159342
filipino,0.424126747
nail,0.424115249
distorted,0.424110687
ridges,0.424097199
stockholm,0.424096488
argentine,0.424090757
voyager,0.424085173
unionpacific,0.424074385
nieve,0.424021603
epic,0.424010275
blueeyes,0.423986661
17,0.42394796
escalator,0.423937176
delaware,0.423930057
hudsoncounty,0.423922967
hop,0.423917067
siena,0.423912443
euskadi,0.423904212
pregamewinner,0.423892013
super,0.423888482
studios,0.423826719
parque,0.423826422
shoreditch,0.423806758
springs,0.42379587
slough,0.423794485
arena,0.423706985
pont,0.423705721
annual,0.423697758
pleasant,0.423671643
late,0.423667758
veneto,0.423636613
srbija,0.423609841
fassade,0.423573998
magnificent,0.423570138
ribbon,0.423556777
stories,0.423532095
elsalvador,0.423527871
turk,0.423524027
baker,0.423520756
cessna,0.423474182
pinetree,0.423472558
eastlondon,0.423469097
brother,0.423447607
waynecounty,0.423437161
tulip,0.4233359
phare,0.42333431
years,0.423287696
queen,0.423286256
dusty,0.423278996
squared,0.423231468
verde,0.423223171
lilac,0.423217887
andalusien,0.423180111
fdsflickrtoys,0.423179103
ely,0.423167615
churches,0.423157905
lodging,0.423156928
tavasz,0.423149261
refinery,0.423136067
scary,0.423119576
call,0.4231136
m42,0.42309699
canonef100400mmf4556lisusm,0.423081225
rogers,0.423073042
jon,0.423069499
ponte,0.423058924
xt,0.423051709
jacob,0.423043514
aerosol,0.423005469
200iso,0.423004601
classics,0.422977278
sulphur,0.422971315
poker,0.422970778
eastasia,0.422910395
johannesburg,0.422905157
ferns,0.422888296
arcadia,0.422878213
menu,0.422869337
sonyericsson,0.422849088
taking,0.422839985
sherman,0.422823763
drain,0.422807986
schwarzundweiss,0.422736547
fresh,0.42273334
markii,0.422729146
pope,0.422723991
plasticcamera,0.422711585
trap,0.422676328
vs,0.422674724
chichester,0.422657372
outlet,0.422650096
inner,0.422649994
forms,0.422597721
price,0.42258435
lanes,0.422563309
foam,0.422533943
walnut,0.42249538
noble,0.422491849
joint,0.422480855
schatten,0.422449203
lightleak,0.422423847
alexandra,0.422418738
crafts,0.422340554
carrier,0.422321364
shoppers,0.422318697
much,0.422305131
alpes,0.422289305
e,0.422287227
carlzeiss,0.422271481
arnold,0.422227988
prospect,0.422216576
serene,0.422197528
freelance,0.422185644
shoot,0.422171596
karen,0.422170591
couleurs,0.422113571
tow,0.422067573
francisco,0.422046245
railwaystation,0.422040341
deluxe,0.422010216
marketstreet,0.421982748
15mm,0.421966913
shoe,0.421954411
kanagawa,0.421923915
evil,0.421917119
lindsay,0.421912685
t3i,0.421889738
date,0.42187681
legend,0.421840759
templo,0.421836308
airme,0.421745356
hindu,0.42172949
oklahoma,0.421728598
ominous,0.421687396
thin,0.421636629
honda,0.421591406
navarra,0.421561255
westfalen,0.421559978
melt,0.421552109
navigation,0.421550055
milan,0.421523664
arabia,0.421523091
plastic,0.421504798
footprint,0.42149821
development,0.421496251
read,0.421475646
honshu,0.421446118
canoneos400d,0.421430299
russie,0.421386806
miniature,0.421377528
earlymorning,0.421375951
lancs,0.42137125
bandera,0.42135925
sigma1020,0.421336304
baldwin,0.421312237
grainy,0.42129496
watching,0.42128832
blackcountry,0.421281757
bulls,0.421271544
humour,0.421258627
rome,0.421254616
explosion,0.421246158
alto,0.421230438
experiment,0.421208715
mosaics,0.421208419
historicpreservation,0.421190733
dome,0.421187034
morro,0.421183707
quartier,0.421164217
hdraward,0.421147428
puffy,0.421134815
allegheny,0.421131098
monterey,0.421130896
nights,0.421123028
remodel,0.421113503
photomerge,0.421113445
northerneurope,0.421106959
fisherman,0.421094371
lca,0.421094108
qld,0.421054906
moscow,0.421036873
brothers,0.421029878
1990,0.420972839
crop,0.420955229
goldengate,0.420953212
palo,0.420951219
flushing,0.420929793
residence,0.420897492
motorcity,0.420863578
passengers,0.420862657
footpath,0.42080217
embankment,0.42075894
adirondacks,0.420728954
sin,0.42071093
puppet,0.420699357
parkslope,0.420697809
vase,0.420695757
hertfordshire,0.420694759
girder,0.420680957
sightseeing,0.420676873
marriage,0.42067302
luis,0.420626738
dali,0.420566288
thanksgiving,0.420562618
beads,0.420536292
arquitectura,0.42053502
amanecer,0.420525991
montana,0.420524873
terraces,0.420513258
promenade,0.420485967
sandy,0.420481765
lamborghini,0.420464533
testing,0.42040047
5000,0.420379667
doc,0.420367301
disposable,0.42036007
portret,0.420355379
more,0.420351596
copenhagen,0.420347787
corps,0.420343371
maritimes,0.420280176
burlesque,0.420267402
glacier,0.420255625
ysplix,0.420214858
castilla,0.420209404
tagging,0.420201841
gradient,0.420186005
crown,0.420183457
eastbay,0.420148918
fantastic,0.420143906
quarters,0.420135991
aston,0.42010922
om10,0.420104131
conversion,0.420085341
population,0.42007972
huge,0.420038274
learning,0.420025451
celebration,0.419997929
valentinesday,0.419989994
tamronspaf1750mmf28xrdiiildasphericalif,0.419966193
sigma30mmf14exdchsm,0.419963611
groom,0.419951433
germania,0.419928743
outcrop,0.419928364
mf,0.419927862
saltwater,0.419922594
usnationalregisterofhistoricplaces,0.419877808
gear,0.419854138
potofgold,0.419844081
mallorca,0.419805187
cobble,0.419803518
aperture,0.419782281
colonnade,0.419747381
griffin,0.419724163
floyd,0.419706822
nikond50,0.419706821
aachen,0.419690325
arc,0.419665857
newtown,0.419661503
appalachian,0.41964544
2000,0.419639239
ecosystem,0.419597027
showcase,0.419593861
i500,0.419589833
models,0.419563971
fullmoon,0.419550993
folly,0.419515233
syd,0.419509337
record,0.419462161
ruin,0.419446569
fruit,0.41943333
d800,0.419429025
centraleurope,0.419407832
hombre,0.419403192
halloween,0.419254331
hellas,0.419248222
snowcapped,0.419234608
bonfire,0.419225765
experimental,0.419218049
bizkaia,0.419216533
yunnan,0.41918042
dani,0.419143095
stretch,0.419085153
brug,0.419082252
reversal,0.419076786
panda,0.419056262
harbor,0.419023018
mensen,0.418988119
muro,0.418959459
pittsburgh,0.418932513
newmexico,0.418918077
a4,0.418887302
bombay,0.418826872
3200,0.41882185
monorail,0.418818568
nys,0.418805139
venezuela,0.41879783
colonia,0.418756257
yellowstone,0.418725912
rover,0.418714227
blending,0.418706267
tasman,0.418702346
leicester,0.418693089
merrygoround,0.418668666
zwart,0.418642127
flats,0.418637008
circular,0.418630547
freestyle,0.418615399
bars,0.418610746
pista,0.41859913
animaux,0.418598278
ff,0.418578007
gloaming,0.418577836
maple,0.418570622
auckland,0.418570186
global,0.418530521
triptych,0.418496731
gap,0.418490126
1963,0.418473138
airfield,0.418438804
bart,0.41842077
wasser,0.418369912
northumberland,0.418342818
streetscenes,0.418325934
tarde,0.41829926
elbe,0.418286202
americans,0.418269235
gordmckenna,0.418248123
bluff,0.418242518
sparrow,0.418202317
550d,0.41819605
vieux,0.418144526
underwear,0.418132547
herb,0.418118914
government,0.418106579
stuffed,0.418094541
accommodation,0.418083651
wreckage,0.418080135
halo,0.418069395
queenstreet,0.418038396
evergreen,0.41792815
fr,0.417900298
occupation,0.417870227
different,0.417784467
command,0.417777256
forks,0.417714591
corsica,0.417691726
logcabin,0.417685666
hdri,0.41768087
topv333,0.417674518
creature,0.417672354
whitemountains,0.417649755
cork,0.417648522
engine,0.417648239
piemonte,0.417642506
pack,0.417641622
bricheno,0.417619122
rolleiflex,0.417596792
pyrenees,0.417587668
sb900,0.417587238
highkey,0.417585312
brentwood,0.417579338
facility,0.417574958
pentaxk5,0.417571584
birth,0.417566929
graf,0.417547935
waterfall,0.41751523
main,0.417479986
hell,0.417470108
180,0.417449547
nation,0.417395752
lichen,0.417377144
pnw,0.417363347
horror,0.417359959
copyrighted,0.417342537
davis,0.417296663
sugar,0.417282164
pollen,0.417277359
silence,0.417260053
indianocean,0.417233542
reyes,0.417225655
berge,0.417211348
omot,0.417140886
bologna,0.417128556
swan,0.417095932
technique,0.417028166
boiler,0.416987899
melrose,0.416987008
ems,0.41692545
farben,0.416908126
drapeau,0.416888684
motorway,0.41685811
donkey,0.416852436
underpass,0.416850652
fisher,0.416849953
antelope,0.416844573
gwuk,0.416817728
seattlewa,0.416790582
feeding,0.416747929
swirl,0.416696893
cntower,0.416652945
iso1600,0.416646344
murphy,0.41663472
onlythebestare,0.416634419
sofia,0.416618906
figurine,0.416588377
dmcfz28,0.416577626
julie,0.416576798
boulders,0.416573629
lion,0.416570502
parents,0.416561702
looking,0.416551486
geological,0.416546003
bloom,0.416544799
waterways,0.416460033
delete3,0.416450614
grab,0.41639955
joust,0.416389574
metroplex,0.416363831
marlborough,0.41635815
purchase,0.41635252
grassland,0.416350583
institute,0.416350536
pieces,0.416343256
cartagena,0.416336591
pocket,0.416311984
shimmer,0.416293431
vision,0.416280191
streetphoto,0.416277209
anglesey,0.416270189
pebbles,0.416250666
radar,0.416235258
wells,0.416212642
carribean,0.416177869
tulips,0.416176522
collins,0.416077376
rotterdam,0.416065921
decorative,0.416035275
architect,0.416035038
loop,0.416023836
billboard,0.416001254
iphotooriginal,0.415993464
atlantique,0.41597623
crossprocessed,0.415959537
elgin,0.415957187
traintracks,0.415955463
jour,0.415949383
tourisme,0.415869631
mens,0.415780273
vinyl,0.415779741
dreamy,0.415778733
middleages,0.415770142
roma,0.41573887
limerick,0.415698358
mel,0.415693046
cabins,0.415676493
artwork,0.415671328
wildwest,0.415666094
awning,0.415652913
turin,0.415625162
fresco,0.415620775
double,0.415616509
gel,0.415611448
harris,0.415565672
excapture,0.415519891
urbain,0.415429445
seen,0.415378937
wit,0.415372979
1979,0.415346735
belly,0.4153421
funfair,0.415308138
kyoto,0.415241434
assembly,0.415218617
parasol,0.415189278
conn,0.415178318
bild,0.4151717
bears,0.415166723
nocturnal,0.415161536
acre,0.415153967
jewellery,0.415148027
waterfowl,0.415141641
alien,0.415112587
koh,0.415064621
harvard,0.415061058
concerts,0.415049117
christchurch,0.415044797
tank,0.415042505
backpack,0.415020072
australien,0.414995777
10,0.4149938
hawk,0.414969398
dragons,0.414924252
relaxing,0.414917598
bergencounty,0.41491222
sons,0.414895364
jordan,0.414878106
ok,0.414809224
shift,0.414783081
canoneos5dmarkii,0.414781423
speech,0.414745665
hanging,0.414719133
sg,0.414686493
orkney,0.414667216
montrose,0.414624452
motown,0.414603342
fourthofjuly,0.414580362
spiegel,0.414499813
bucuresti,0.414446195
rathaus,0.414426136
mpls,0.414423073
noite,0.414402935
fowl,0.414383222
dessert,0.414357193
juin,0.414318566
strait,0.414311103
wy,0.414275142
k1000,0.414252344
bangor,0.414246558
current,0.414244585
oasis,0.41424037
mormon,0.414230764
chile,0.414200004
pull,0.414183408
profile,0.41410325
griffith,0.414096797
outing,0.414084179
highrises,0.414075728
nikoncapturenx,0.414074348
nycpb,0.414071763
leather,0.414068685
razuryza,0.414044573
porn,0.41401796
pyramid,0.414005937
filmcamera,0.413892284
indoor,0.413885799
actors,0.413865977
flor,0.413850999
waiting,0.413809001
sheet,0.4137843
speedlight,0.413764855
mgm,0.413724032
newbury,0.413697688
fifa,0.413660461
ukrainian,0.413641251
ferriswheel,0.41361349
benches,0.413561199
mirador,0.413552759
acting,0.413533909
hc110,0.41353192
awards,0.413491229
japon,0.413489534
vineyards,0.413472417
palme,0.413465001
seeds,0.413454248
whale,0.413453291
faux,0.413413626
families,0.413412259
wny,0.413408091
taxi,0.413330778
paw,0.41331448
redscale,0.413300181
volunteer,0.413287826
mall,0.413266728
section,0.413264337
tokina1116mmf28,0.413262131
artsy,0.413191187
breakers,0.413143947
mit,0.413141183
legno,0.413105954
ministry,0.413102316
paloalto,0.413065344
parkinglot,0.413024955
dart,0.412997817
warmth,0.41297698
division,0.412968465
danube,0.41293586
supper,0.412935123
smog,0.412887086
cape,0.412882924
beams,0.412877571
droplet,0.412860943
chilly,0.412852768
pan,0.412847346
inghilterra,0.412832999
ranges,0.412827468
winery,0.412795754
locations,0.412789002
ecotourism,0.412780424
canon7d,0.412688368
plow,0.412686333
orion,0.412622205
mano,0.412594215
gaming,0.412590097
s5,0.412568455
myth,0.412561462
torre,0.412456997
zug,0.412449059
60mm,0.412445263
fighting,0.412395492
decaying,0.41237158
bier,0.412353471
carshow,0.412350976
burma,0.41232975
y,0.412328642
rims,0.412312001
hongkong,0.412299567
hudsonriver,0.412284083
woodytyke,0.412249424
scottishborders,0.412239412
zomer,0.412230591
oud,0.412181973
canon60d,0.412151432
logs,0.412142019
miller,0.412135388
zoomlens,0.412121159
classical,0.412115432
asturias,0.412090106
tits,0.412087854
cavern,0.412072981
frisco,0.41205931
italie,0.412028397
dolomiti,0.412025841
michael,0.411980825
shopwindow,0.411978153
indianapolis,0.41197781
audi,0.411972863
farbe,0.411970988
sverige,0.411952196
reino,0.411920232
planet,0.411900185
solitary,0.411885821
rides,0.411884384
glove,0.411844301
tent,0.411821089
dine,0.41173542
atl,0.41171822
doll,0.411708158
gathering,0.411691034
bangladesh,0.411688984
chandelier,0.411688178
towpath,0.411686894
urbanexploring,0.411678036
marriott,0.411673013
sparks,0.411671805
grosbritannien,0.411663041
candles,0.411622448
moore,0.411602683
nathan,0.411590016
presbyterian,0.411554068
sidewalk,0.411519871
450,0.411502155
estonia,0.411498348
move,0.411461399
sensual,0.411454633
id,0.411434892
grau,0.411421867
stunt,0.411392659
virginiabeach,0.411390302
granite,0.411382835
contemporary,0.411354782
uws,0.411349082
canyon,0.411290918
acqua,0.411230858
cutout,0.411166832
mystic,0.411164806
fontaine,0.411154258
lakesuperior,0.411153413
gloomy,0.411148628
cz,0.41112615
superman,0.411056635
sub,0.411050436
search,0.411030513
bigben,0.410998239
pelican,0.410920393
players,0.410920378
hq,0.410911917
spike,0.410907075
eastafrica,0.410890296
alexander,0.41088029
hiver,0.410830003
photobyanyhoo,0.410827684
caution,0.410747127
rockford,0.41074636
bohemia,0.410735478
tags,0.410731969
indians,0.410717333
aeroporto,0.410706787
conversation,0.410659717
welcome,0.410641762
tiger,0.410623002
dogs,0.410588922
gym,0.410560411
plus,0.410527196
uptown,0.410505099
fail,0.410496106
colchester,0.410487877
practice,0.410455183
seating,0.410399752
20d,0.410362231
artillery,0.410337945
ritratto,0.410313413
royalty,0.410312376
rings,0.410304371
fiore,0.410290071
lost,0.410273255
donegal,0.410272777
christianity,0.41026531
twop,0.410256605
alsace,0.410253541
sonora,0.410249789
hi,0.410247846
lazio,0.410244559
tiffany,0.410234917
