,0
"standard (systems, applies)",0.24904909600000003
"smythe (damphousse, tocchet)",0.249032645
"horrors (souls, poverty)",0.24902892100000001
"subsequently (calif, cooperative)",0.24902658
"stands (reading, notice)",0.24902508899999998
"ni (survival, invalid)",0.249023915
"vicinity (1969, lake)",0.249019779
"sedan (camry, coupe)",0.24900360300000002
"revisionist (fascist, parliament)",0.249000206
"housing (xxx, cia)",0.24899104800000002
"sco (xlib, x11r4)",0.248986966
"saw (material, plan)",0.24898670399999998
"presumably (insist, barely)",0.248951111
"organizations (po, dates)",0.24894582699999998
"jim (lee, joseph)",0.248942525
"sabres (moog, selanne)",0.24890224800000002
"numerical (requesting, avoided)",0.248899747
"incorporate (savings, studies)",0.248874536
"rooms (nearby, transferred)",0.24884349100000003
"presenting (misuse, persistent)",0.248783872
"schemes (efficiency, architecture)",0.24877623199999999
"precisely (creation, medicine)",0.24874910100000003
"whalers (nyi, oilers)",0.24872941199999998
"slaughtered (covenant, risen)",0.24871823699999998
"plus (form, best)",0.24871460399999998
"examining (explore, ears)",0.24867780899999997
"okay (flash, community)",0.24867557
"transformers (12v, aftermarket)",0.24866604
"slaves (definition, circumstances)",0.24866486100000001
"pitchers (majors, defeated)",0.24865947100000002
"replying (corrected, furthermore)",0.248651873
"mirror (delete, miles)",0.248639455
"traps (confirms, convenient)",0.24862501
"symbolic (retain, ranging)",0.24859235899999998
"loyalty (accompanied, prediction)",0.24855534899999998
"understands (starters, firmly)",0.248545743
"sites (policy, belief)",0.248530912
"tutorial (meters, ltd)",0.24852376399999998
"negotiable (softwares, s3)",0.24849709399999997
"spite (hurting, assessment)",0.24847384
"substitute (continuously, pants)",0.248452413
"perception (pleasure, supreme)",0.248450035
"soderstrom (coaching, selanne)",0.24832046800000002
"solely (deserve, marked)",0.248289814
"jerry (phil, holding)",0.248273865
"possess (conflicting, utilize)",0.248269833
"painless (genes, citizenship)",0.24823008600000002
"scrolling (144k, tcpip)",0.24821609
"slg (reds, rbi)",0.248202685
"maximum (setting, network)",0.248187705
"zionism (zionists, plo)",0.248162296
"spatial (930401, coordinates)",0.24816118
"however (pull, necessarily)",0.248153595
"nonexistence (murderers, genes)",0.24815343
"easy (respond, entirely)",0.24814768199999998
"overtime (tocchet, shanahan)",0.24813786100000002
"relay (substitute, des)",0.248129353
"institute (comparing, los)",0.24808883899999998
"theologians (sermon, israelites)",0.248080388
"spent (additional, slow)",0.248079445
"ordering (choosing, screwed)",0.24806894300000001
"headline (miracle, 510)",0.24806230899999998
"indeed (yesterday, arent)",0.248059389
"integrated (answering, notorious)",0.248058938
"socalled (listing, stated)",0.24799822100000002
"invalid (awful, planet)",0.247983775
"ride (oddly, thatll)",0.247963267
"offset (encoded, interfering)",0.247954304
"univ (meetings, phrases)",0.247931667
"insertion (obtaining, sector)",0.247929802
"ozone (probes, investigators)",0.24792642199999998
"kentucky (genuinely, perceive)",0.24791048
"flavor (satisfactory, lend)",0.247908298
"willing (caused, someone)",0.247906419
"paragraph (security, total)",0.247858403
"typical (various, requested)",0.247818829
"remedies (inconvenient, persistent)",0.24778444800000002
"jewish (forth, flight)",0.247749185
"participate (significantly, stating)",0.247725125
"sanderson (poulin, mvp)",0.24768494
"mon (broke, million)",0.247654469
"vga (accessible, unix)",0.247613332
"novell (editing, hewlettpackard)",0.247600879
"texts (physically, jewish)",0.247594498
"requirement (process, release)",0.247559497
"shotgun (formally, enemies)",0.2475494
"incompetent (conservative, encouraging)",0.24754677100000003
"usage (reducing, excessive)",0.24747581100000002
"seizures (tobacco, annually)",0.247473967
"moslems (moslem, murders)",0.24747124199999998
"improvement (sad, truly)",0.247463921
"mill (bye, joel)",0.247443652
"knowing (previously, account)",0.24743231699999998
"theyve (totally, entirely)",0.247422253
"imagewriter (256k, megabyte)",0.24741188100000003
"orbiting (magellan, 930401)",0.247382267
"republican (assumption, saved)",0.24733143600000002
"repair (owns, disabled)",0.247268485
"profitable (hypothetical, assertions)",0.247254269
"reducing (locked, appearing)",0.24724132399999998
"person (attempted, situation)",0.24722574600000002
"israelis (meanwhile, allies)",0.247204793
"wake (custom, impressed)",0.24720015
"ibm (goal, provide)",0.247144951
"morgan (stroke, ups)",0.24713121100000002
"job (entirely, active)",0.247033505
"pixels (programmers, aspect)",0.24702906600000002
"opportunity (rationale, differently)",0.247013912
"lights (corners, capture)",0.24697085600000002
"letter (impossible, morning)",0.246957857
"frightening (535, greed)",0.24695119199999999
"quit (dropped, sees)",0.246940048
"launches (faulty, dimension)",0.246885523
"workshop (frustrated, 1985)",0.246884648
"foam (pieces, pad)",0.246852367
"memory (controlled, mostly)",0.246842313
"shes (approved, decade)",0.246825762
"indication (primarily, dropping)",0.246813465
"entirely (active, comparison)",0.246786025
"happier (difficulties, swallow)",0.246773123
"reviews (affect, council)",0.246748947
"originally (trap, returned)",0.246691365
"store (trap, specify)",0.24667797100000002
"louisville (wearing, heritage)",0.246677217
"sanctions (lunatic, prayer)",0.24664416
"harvard (march, tickets)",0.246627655
"miller (10000, italian)",0.246619625
"root (apart, amateur)",0.246606808
"incapable (met, promote)",0.24658803899999998
"toshiba (256k, simm)",0.246558744
"help (except, tried)",0.246529909
"observe (lend, swallow)",0.246527955
"loudly (wondered, divisions)",0.24647533800000002
"raytracing (dxf, interpolation)",0.246465193
"partners (girls, applying)",0.24643942300000002
"motorola (hospital, danger)",0.24642815399999998
"meyer (infants, 610)",0.24637257699999998
"perpetual (scholarship, exploration)",0.24635554899999998
"documents (mass, forgotten)",0.246340795
"passes (fairly, ice)",0.246333811
"lowest (winter, hed)",0.246288848
"tool (technologies, warn)",0.246274187
"phillips (kick, rod)",0.246250518
"deliberate (affects, angry)",0.246213165
"suspects (deeper, heroes)",0.24620155100000002
"wed (moves, ps)",0.24619973399999998
"soil (purchases, investigators)",0.24616543800000001
"turned (presence, circumstances)",0.24615063899999998
"nec (bizarre, members)",0.246142308
"norris (bure, 348)",0.246107207
"excel (tips, communication)",0.246101517
"master (states, parties)",0.24609711
"seen (talk, result)",0.246076388
"graphs (combine, compatibility)",0.246073625
"relevant (respond, forward)",0.24606028800000002
"marks (accurate, evidently)",0.245905125
"occupation (revolt, argues)",0.24589586100000002
"warnings (stays, blind)",0.245895263
"presidential (grass, phrases)",0.24589461399999998
"gangs (documentary, regime)",0.245874495
"told (typically, stock)",0.245866965
"heard (avoid, usual)",0.24583806800000002
"purposes (votes, membership)",0.24583661899999998
"topic (happening, varying)",0.245820149
"wrapped (allies, difficulties)",0.245816581
"ot (feelings, pushing)",0.245797719
"moving (thousand, late)",0.24578698899999998
"publicdomain (scaled, gov)",0.245750088
"jail (silence, sink)",0.24569929699999998
"seagate (diagnostic, contracted)",0.245669786
"paper (home, technology)",0.24566650899999998
"pertinent (workers, nowhere)",0.24563136600000002
"reflecting (completed, sean)",0.245610075
"wish (ought, considering)",0.245599808
"nra (wiretap, grenades)",0.24559373199999998
"roles (facto, withdrawn)",0.24558817600000002
"mario (eligible, prediction)",0.245584081
"spoken (income, cheapest)",0.24557866399999997
"roms (fortune, doctors)",0.24556741899999998
"seperate (desired, rev)",0.24555919899999998
"transmissions (ir, temperatures)",0.24555507699999998
"diameter (receiver, notorious)",0.24549219600000002
"kernel (closest, simultaneously)",0.24546829
"screaming (launched, controversial)",0.24546050100000003
"unclear (heights, modifications)",0.245441771
"mood (pound, clothing)",0.245433562
"dial (focus, bs)",0.24541484100000002
"nearby (anyones, transaction)",0.245411634
"sc (walked, realized)",0.245396557
"rushed (eighth, misunderstood)",0.24537566600000002
"obligation (singing, partner)",0.24535147300000001
"wipe (bounce, angels)",0.245338119
"percent (tiny, 2000)",0.245325622
"greeks (exodus, secular)",0.245303745
"victory (kick, continually)",0.24530176
"reasons (brought, plenty)",0.245277288
"translators (venus, reward)",0.24526913600000003
"remains (saturday, grateful)",0.245261585
"sacrifice (signs, loss)",0.245236056
"problems (cold, usually)",0.245211108
"senior (survey, dragging)",0.245200342
"simpler (mad, idle)",0.245196523
"km (financially, bid)",0.245178673
"rochester (massachusetts, communities)",0.24515188899999998
"spiritually (breast, rebellion)",0.245149277
"raises (communities, survey)",0.245149258
"fled (embedded, possess)",0.24513264399999998
"insult (beliefs, perceived)",0.24512702600000003
"outside (hasnt, taking)",0.24512184399999998
"sent (postings, best)",0.24511464300000002
"tcpip (megs, megabytes)",0.245110405
"operating (independent, charles)",0.245089649
"references (garbage, station)",0.245075868
"stomach (zones, indicator)",0.24505558600000002
"mechanic (sensor, fitted)",0.24504037399999998
"perceived (cleaned, preach)",0.24503997800000002
"organize (reflection, bond)",0.245014642
"thank (led, capable)",0.24501258399999998
"related (gain, equipment)",0.244996977
"mob (overwhelming, restrictions)",0.244985003
"illnesses (anecdotal, flyers)",0.244984692
"measure (environment, lack)",0.244939455
"fiction (grew, scientists)",0.24493702899999997
"pacific (tickets, preserve)",0.244929993
"reception (observer, extensively)",0.244922775
"tapped (laughing, accelerate)",0.244916462
"kits (finding, places)",0.244898662
"levels (serious, offered)",0.244895805
"imagine (police, illegal)",0.24488106699999998
"stations (pointing, unknown)",0.244879595
"particulars (obstacles, divided)",0.244855565
"xlib (buggy, xterminal)",0.244834086
"programming (global, lives)",0.24479383600000001
"newbie (viable, walked)",0.244787719
"society (black, behind)",0.24478354100000002
"phone (common, upon)",0.244780103
"partner (conservative, meat)",0.244757817
"mother (attitude, basic)",0.24474199300000002
"inability (planet, seattle)",0.244720004
"fighter (bid, glow)",0.244687145
"touch (somewhat, ready)",0.244649201
"mswindows (uncompressed, eps)",0.24464631399999998
"performance (goes, reports)",0.244633202
"promoting (daniel, deny)",0.244613627
"pronounced (trapped, cure)",0.244610047
"fifth (suffered, approach)",0.244601025
"statistical (analyze, conducting)",0.244555028
"task (shared, kids)",0.244519486
"extreme (avail, closing)",0.244497453
"settlement (vicious, chasing)",0.24448703800000002
"nearly (decent, numerous)",0.244483857
"simple (thing, favorite)",0.244466937
"slave (served, floppy)",0.244445274
"vary (background, configuration)",0.244431549
"shed (root, gladly)",0.24442912100000003
"humanitarian (deer, coat)",0.24442604899999998
"implementing (dd, compete)",0.244419448
"meanings (pistol, bullet)",0.24440872100000002
"implicit (instituted, confined)",0.244406094
"reminder (con, praise)",0.24438636800000002
"joe (ended, votes)",0.24438094
"nets (planned, identify)",0.244361737
"gives (radio, internal)",0.244355833
"shaw (chase, murdering)",0.24431891600000002
"homosexuality (encouraging, trend)",0.244270546
"mailorder (tied, engineers)",0.24426935800000002
"vcr (supporting, wa)",0.244250694
"strike (imo, granted)",0.244234413
"obviously (area, slower)",0.244229852
"payment (minimal, shared)",0.244217961
"hurts (ratio, responds)",0.24420255899999999
"publically (investigations, legally)",0.24418851
"ohio (stolen, guarantee)",0.244181507
"ouch (affects, entertaining)",0.244139823
"healing (mfm, amplifier)",0.24412636100000001
"hmm (remain, express)",0.24411393399999998
"suffice (remain, overly)",0.244113672
"wear (committed, finish)",0.244068507
"shit (manage, abilities)",0.24406344100000002
"pub (simplest, vintage)",0.24405741
"patented (counterparts, topics)",0.24398369
"losing (fault, opinion)",0.243977649
"might (20, knowing)",0.243954753
"rocket (honestly, disease)",0.243950799
"robust (dozen, fortunately)",0.243950185
"wins (guarantee, distinction)",0.243923095
"sts (emissions, winini)",0.243922765
"rewrite (destroying, indicated)",0.243910497
"pt (assurance, childhood)",0.243850979
"reflected (robust, generating)",0.243850414
"papers (rm, affected)",0.243836876
"instruct (pack, protocol)",0.24380073300000002
"recorder (whatsoever, recording)",0.243771209
"luckily (demanding, conservative)",0.243769665
"toilet (bush, serve)",0.24375745
"hundreds (virtually, lie)",0.24374674699999999
"promiscuous (sexuality, commandments)",0.24373267699999998
"thu (supporting, maintains)",0.243724059
"tsr (khz, tseng)",0.243709763
"princeton (berkeley, stanford)",0.243684338
"inputs (guest, desire)",0.243622956
"similarities (ideology, pressures)",0.24360776899999997
"lastmodified (obtaining, handbook)",0.24358633
"someone (far, time)",0.243553465
"watch (sight, higher)",0.243524438
"precise (requesting, offering)",0.243507332
"philadelphia (deserve, 121)",0.243483405
"sheep (abandoned, blacks)",0.243476847
"throat (irrational, trend)",0.243443615
"thomas (phil, 93)",0.24342150399999998
"risk (circumstances, felt)",0.243392263
"potentially (strictly, hence)",0.24338551
"scattered (struggle, treaty)",0.243384984
"required (questions, mention)",0.243375027
"simply (entry, quality)",0.243356972
"persecuted (bridges, favour)",0.24333621600000002
"observations (useful, quickly)",0.243313593
"pope (irrational, presents)",0.24329700399999998
"revisionism (asalasdpaarf, districts)",0.24327886199999998
"dozens (rose, neighbor)",0.24325863399999997
"stuff (limited, 1000)",0.24322341600000003
"sunroof (petri, cryptology)",0.24318327
"weights (practices, conservative)",0.24316321899999999
"temp (substantial, universe)",0.243144799
"insisted (nearby, rocket)",0.24311300600000002
"law (seriously, logic)",0.24311215100000003
"observatory (magellan, orbits)",0.24309741
"utility (standing, writer)",0.243084204
"static (permanently, ring)",0.243078204
"henderson (padres, rickey)",0.243026872
"sockets (supports, mhz)",0.242986389
"originated (stole, salary)",0.24295385600000002
"start (enjoy, forward)",0.242953187
"lies (philosophy, primarily)",0.242946336
"wright (calendar, understandable)",0.242936448
"russia (campaign, minus)",0.24288493
"longer (portion, similarly)",0.242881142
"qualified (studies, property)",0.24285389699999999
"robert (message, messages)",0.24284693899999998
"fl (ranging, symbolic)",0.24281565300000002
"notably (initially, supporting)",0.242802081
"serious (levels, lines)",0.24276650600000002
"rode (jacket, teeth)",0.24275895399999997
"quality (quickly, full)",0.24274126899999998
"unlawful (patents, prohibit)",0.24272725
"rectangle (aux, mentions)",0.242726217
"worldwide (process, improvement)",0.24272390800000002
"located (born, concerns)",0.24271514800000002
"says (fact, likely)",0.242705074
"hosts (struggle, interaction)",0.24269519
"wholly (testify, fulfilled)",0.242690176
"occurred (rocket, nearby)",0.242681347
"promising (meaningful, consult)",0.242671255
"nasa (feedback, bands)",0.24265325699999998
"sized (operated, panel)",0.242634453
"persuade (transition, explode)",0.24262679199999998
"residence (drew, biases)",0.242617937
"reform (voted, walks)",0.242594864
"pan (token, automatic)",0.242587832
"laserjet (lc, menus)",0.242575944
"stuck (clever, ball)",0.24255138199999998
"lady (monster, vancouver)",0.242550878
"technique (besides, vice)",0.242541733
"verbal (punch, derive)",0.24252981899999998
"ideally (connections, configured)",0.24248720699999998
"size (programs, 12)",0.242474587
"properly (worry, happens)",0.242467853
"troops (formed, independence)",0.24246325800000001
"sight (feels, forced)",0.24246041100000001
"province (financially, consumed)",0.242458917
"flashing (continuously, substitute)",0.242430416
"repaired (permits, copied)",0.242416971
"transmit (disks, additional)",0.24241187100000003
"nl (rbi, padres)",0.242374977
"lo (portland, bernard)",0.242357386
"reinstall (designing, differing)",0.24233701
"park (allowing, department)",0.24232009
"provisions (1000000, souls)",0.242314035
"rob (jim, tim)",0.242298367
"iisi (modulation, outlet)",0.24223079
"positive (managed, honest)",0.24221578600000002
"ye (hmm, begin)",0.242212592
"travelling (filing, fluid)",0.242207373
"flying (sigh, remind)",0.24219162
"ipc (sgis, xlib)",0.242182208
"mixed (desired, extensive)",0.24217666300000001
"mentally (hypothetical, grass)",0.24215168
"restored (intentions, heavily)",0.24215085
"wave (tended, workers)",0.242131614
"revenues (extending, pressures)",0.24213019800000002
"lawrence (ministry, networked)",0.242123703
"parking (replace, natural)",0.24207843
"investigated (attorneys, plausible)",0.242066345
"makefile (imake, alt)",0.24206205100000003
"speech (gun, followed)",0.242039242
"mirrors (extreme, closing)",0.24203898899999998
"owns (repair, occasionally)",0.242023157
"staying (laid, importance)",0.24201578
"ports (supports, motherboard)",0.24199172800000002
"simplified (simplest, faulty)",0.241990305
"oz (190, restriction)",0.241960302
"occupying (plo, tartar)",0.241932675
"seized (democratic, chasing)",0.241930422
"overview (patrick, obtaining)",0.24191965199999999
"visited (involving, rendering)",0.24188871899999997
"meaningful (cease, vastly)",0.24187435699999998
"goodbye (gathered, infants)",0.24186994899999997
"ludicrous (instances, paranoid)",0.241835078
"workstation (runs, carl)",0.241789749
"following (source, ftp)",0.241772545
"limitation (viewing, rural)",0.241762335
"insist (presumably, helped)",0.241748081
"shot (phase, knowing)",0.24173402800000002
"politics (treat, cs)",0.24172860399999999
"prize (assessment, devils)",0.24172191699999998
"picked (ordered, primarily)",0.24167538600000002
"students (repair, occasionally)",0.241674122
"jurisdiction (emphasize, sexuality)",0.241671566
"women (week, please)",0.24166156600000002
"transit (clearing, hero)",0.24163743699999998
"ls (gem, tons)",0.241632853
"regularly (operating, codes)",0.24162590399999997
"million (cool, releases)",0.241624461
"lying (card, totally)",0.241624203
"stanford (environments, subjective)",0.24157288
"regular (archivename, members)",0.241555595
"megabytes (tcpip, interfaces)",0.241521492
"starter (tons, leaves)",0.24150482
"mclean (rsa, canucks)",0.241490851
"persons (establish, tune)",0.24148489
"stepped (shouting, tossed)",0.241439813
"strikes (circumstances, spending)",0.24143923899999997
"proposes (meanwhile, focused)",0.241422749
"independent (stated, decide)",0.24141732
"sl (mentally, hunt)",0.24140754600000003
"intel (boot, gonna)",0.24139855899999998
"perhaps (control, except)",0.241365208
"report (mode, comments)",0.241346361
"expansion (exact, seems)",0.241318908
"possibilities (transmission, along)",0.24128935699999998
"especially (freedom, far)",0.241279302
"tools (along, gee)",0.24117997300000002
"las (vegas, muscle)",0.24116870399999998
"rough (manage, lately)",0.24116013600000002
"suggests (gave, behind)",0.241148433
"negotiating (sensitive, collect)",0.241142159
"maintenance (hidden, complaints)",0.241121208
"submitted (generations, namely)",0.241098361
"sink (lovely, longterm)",0.241088522
"improvements (hammer, staff)",0.24105869300000002
"ny (valuable, analysis)",0.241028632
"remembered (threats, advised)",0.24100240899999997
"shopping (accused, knocking)",0.24098792800000002
"versa (sizes, executed)",0.24098624100000002
"saturday (hasnt, central)",0.240960065
"neither (numerous, respond)",0.240958217
"kb (appletalk, khz)",0.240950692
"zones (indicator, chase)",0.24092585600000002
"thin (passes, greatest)",0.240861706
"events (wide, became)",0.240832032
"vhs (listserv, regret)",0.240820337
"reminds (trucks, constant)",0.24077962
"incomplete (speeding, fork)",0.240713323
"recognizes (hosts, publisher)",0.24070844
"macworld (coleman, consumers)",0.24069247600000002
"skate (anecdotal, potvin)",0.24064600600000002
"shorter (clever, pink)",0.240637228
"low (two, reason)",0.240598593
"recent (64, describes)",0.240592953
"integrity (blowing, unclear)",0.24059098399999998
"mild (nyc, protects)",0.240582853
"incompatible (desirable, permits)",0.24057702399999997
"implements (vt, shells)",0.240545542
"retreat (pressures, justifiable)",0.240540645
"throne (1948, virtue)",0.240520123
"subjected (sword, fraud)",0.240507135
"tubes (announce, possibility)",0.240492522
"va (stops, switches)",0.24048509399999998
"peak (convincing, laboratory)",0.240481907
"slack (ineffective, sleeping)",0.240470787
"illegal (houses, decent)",0.240450695
"lh (mitsubishi, revs)",0.240447286
"obstacles (sponsored, clip)",0.240416729
"rle (amigas, eps)",0.24040002
"publisher (postal, struggle)",0.240360818
"questionable (hosts, theories)",0.24035584100000001
"mcwilliams (wk, circumference)",0.240349481
"rule (bits, something)",0.240331938
"reward (quietly, scholarship)",0.240323777
"tape (moved, tapes)",0.24032167100000001
"strategies (nc, freely)",0.24029699399999999
"scheduled (economic, employed)",0.2402699
"genes (genetic, cautious)",0.240259814
"incorrect (leaves, process)",0.240259485
"quarterly (generator, 5000)",0.240259434
"know (times, run)",0.240183631
"lineup (talks, speculation)",0.24012559600000002
"maintains (generating, waited)",0.24010954199999998
"neutral (pair, crowd)",0.240103294
"referring (mistake, network)",0.240080911
"sounded (desirable, patience)",0.24005085199999998
"login (percent, clever)",0.240047834
"interested (included, bus)",0.239966601
"opposed (quoted, variety)",0.23993955100000003
"subjects (characteristics, libraries)",0.239933648
"stream (desirable, arise)",0.239924046
"testing (generation, hypothesis)",0.239922615
"update (updates, feel)",0.23991627
"roy (415, acknowledge)",0.239904418
"users (selection, disk)",0.239902388
"preserving (nearest, regarded)",0.23983428
"posted (deleted, require)",0.23981017899999998
"functions (global, lives)",0.239791392
"pot (talking, bit)",0.239786146
"lesson (intention, mere)",0.239773283
"league (battle, summer)",0.23973091100000002
"truths (lifestyle, influences)",0.239677062
"someones (registration, relatives)",0.23963879800000001
"symbol (obsolete, examined)",0.239510102
"pipes (simplicity, stays)",0.239496173
"whats (yesterday, gotta)",0.239489437
"plot (reduction, guest)",0.239460588
"incentive (insure, insists)",0.239390939
"married (warren, threw)",0.239382257
"tasks (characteristics, recommendations)",0.23931960300000002
"sa (eight, mid)",0.239277655
"hesitate (bars, distorted)",0.23925255
"unfortunately (still, includes)",0.23922865899999998
"royal (expected, wed)",0.239201633
"taurus (scream, glow)",0.23919802699999998
"palmer (rbi, 625)",0.239193988
"pockets (conservative, lovely)",0.23916435
"permits (corrected, replying)",0.239139202
"train (radiation, communicate)",0.239094074
"lincoln (laboratory, involving)",0.23907270000000003
"qualities (pursue, definately)",0.23907136399999998
"nyi (chi, chelios)",0.239066222
"ends (granted, attempts)",0.239050077
"money (paper, ill)",0.23904391600000002
"scicrypt (irregular, computation)",0.238981773
"pissed (faced, sounded)",0.238975532
"loads (announce, resources)",0.238954876
"lopez (woods, valentine)",0.23895213399999998
"processor (separately, signals)",0.238907725
"views (ordered, provided)",0.23887883899999998
"hex (pause, delete)",0.23887866
"past (plan, frequent)",0.238809149
"split (consistent, evaluate)",0.23878860600000001
"spencer (consisted, hamilton)",0.238783178
"wanted (theyd, intelligent)",0.23877636100000002
"manually (broad, topic)",0.238765623
"supreme (knock, conviction)",0.238750126
"threat (existed, upset)",0.238730484
"placebo (homicide, sinus)",0.23869955699999998
"hypothesis (arise, mild)",0.238676127
"reactions (businesses, representing)",0.238674365
"moog (nyr, sabres)",0.2386535
"sustain (159, judged)",0.23863042899999998
"nist (astronaut, plotting)",0.23857811
"wishing (sooner, faulty)",0.238576032
"smoking (agreement, dreams)",0.23852169199999998
"interaction (struggle, functionality)",0.238515755
"routines (powerful, roughly)",0.23849033100000003
"survey (mt, surveys)",0.238472071
"lips (deserving, ontario)",0.23846643399999998
"innings (homers, phillies)",0.23845458600000002
"flowing (simplified, arriving)",0.238430775
"striking (terror, tempted)",0.238428315
"shanahan (tocchet, roenick)",0.23842198899999997
"refered (der, buried)",0.238393733
"june (beautiful, college)",0.238391624
"relative (crashed, dry)",0.23836389
"tube (length, avail)",0.238347787
"rw (exits, plausible)",0.238337117
"paris (december, monthly)",0.238327187
"ship (row, phase)",0.238298822
"ohms (50mhz, slmr)",0.23829304899999998
"procedures (requirements, dates)",0.238262342
"swedish (ugly, forbidden)",0.23826133600000002
"practical (learn, approved)",0.238233883
"reported (postings, rate)",0.238228585
"recorded (membership, rights)",0.23822498600000003
"shack (kicks, invest)",0.23818415699999998
"nearest (simplest, preserving)",0.238177153
"scenario (hundred, accepting)",0.238151251
"diagnosed (soup, blessing)",0.23813136199999999
"mercury (announcement, priority)",0.23810744
"leaks (delta, speakers)",0.238098826
"helmets (610, philosophies)",0.238098229
"quarter (mile, tail)",0.238096995
"secret (writer, utility)",0.238053369
"valid (roll, forms)",0.238042177
"upgraded (hint, viewing)",0.23802842899999999
"toronto (atlanta, conversation)",0.23801318100000002
"impaired (validity, avoiding)",0.23796498800000002
"neely (chelios, nyi)",0.23791629399999997
"thumb (restrictions, existed)",0.237915195
"labels (alternatives, blind)",0.237884185
"play (cannot, actual)",0.23786708
"ussr (comply, simplified)",0.237854112
"tan (beside, practices)",0.237777066
"warrant (deliver, reveal)",0.237768742
"terminator (strongest, presents)",0.237750956
"pal (transition, progressive)",0.237726535
"minority (sunday, fair)",0.237719995
"roughly (powerful, july)",0.237704885
"void (programmer, odds)",0.237695999
"user (describe, occurs)",0.237678721
"prospect (kidding, campaign)",0.23766523399999998
"mud (midnight, existance)",0.237662316
"rulers (profession, regret)",0.23765586
"validity (yelling, belonging)",0.237616175
"disks (cable, transmit)",0.237601237
"systemini (autoexecbat, workgroups)",0.23753806800000002
"supported (interests, agency)",0.23752127399999998
"phigs (pex, pbmplus)",0.237472535
"ordered (picked, contained)",0.23745966300000002
"stays (warnings, quest)",0.237422054
"miserable (weigh, intellect)",0.237402798
"insure (contacted, meetings)",0.237385525
"sounds (period, seeing)",0.237367962
"intensive (suddenly, easiest)",0.23736708399999998
"solving (alternatively, guidelines)",0.237364154
"virginia (admitted, followed)",0.237362692
"focusing (furthermore, involving)",0.23729232100000003
"reluctant (educated, hurting)",0.23726582100000002
"provided (performed, eat)",0.23726265800000002
"stupidity (covering, deliberately)",0.23723548600000002
"sufficiently (pages, registration)",0.237228379
"physician (inquiries, moore)",0.237220047
"telling (specific, nobody)",0.23721286800000002
"merely (specifically, theory)",0.23719399600000002
"self (ignorance, latter)",0.237179482
"pcx (revs, lh)",0.23717271
"pit (camps, prediction)",0.237160545
"rm (walking, monthly)",0.237150914
"rides (solved, theoretically)",0.23709348800000002
"ross (swapping, campbell)",0.237082084
"tickets (risk, spending)",0.23707409699999998
"rip (backwards, cdrom)",0.23705192100000003
"pitching (behaviors, untrue)",0.23703969100000002
"stephen (jose, bank)",0.237035532
"sticks (patience, blind)",0.23703048899999998
"tga (res, xsun)",0.236990282
"multi (ireland, 500000)",0.23697870199999999
"steve (letters, pass)",0.236951702
"riders (singing, heal)",0.236939435
"planes (continuous, waves)",0.23691912399999998
"teh (colored, insure)",0.23691196899999997
"less (majority, modify)",0.236886331
"persecution (hatred, fulfillment)",0.236878765
"placing (limitations, rebuilt)",0.236866233
"heh (tendency, raising)",0.236860813
"lessons (refuses, advocate)",0.23684877699999998
"mit (supplied, identify)",0.236816291
"limited (exist, stuff)",0.236788437
"judging (lead, distinction)",0.236781712
"met (walk, modern)",0.23675046800000002
"reset (query, hint)",0.236744994
"servant (arrogance, landed)",0.23672201199999998
"stamp (prince, pays)",0.23670929300000002
"voters (substitution, disadvantage)",0.236701197
"relatives (economic, supporting)",0.236669252
"odd (aimed, ring)",0.23664302399999998
"slow (seeing, fault)",0.23661555199999998
"overwhelming (conventional, orientation)",0.23660583699999999
"locate (occur, writers)",0.23659249
"prophecies (virgin, scriptures)",0.236591932
"viewing (boot, complaints)",0.23658375399999998
"wellknown (grind, convincing)",0.2365591
"suspect (advantage, decisions)",0.236550889
"jobs (mistakes, membership)",0.236533262
"raising (tendency, monster)",0.236519206
"supernatural (baptism, thereof)",0.23649002
"titled (reverse, capable)",0.236473128
"superior (existing, jan)",0.236415715
"toner (deskjet, resistor)",0.23639129600000003
"run (without, getting)",0.23638739600000003
"ruined (dramatically, minded)",0.23638390399999998
"verses (billions, controversial)",0.23637412800000002
"worse (flame, named)",0.236358992
"payloads (930401, interplanetary)",0.23631754600000002
"wondered (meantime, lately)",0.236259152
"patrick (affected, literature)",0.236230085
"salesman (horsepower, patent)",0.23622977
"resume (agrees, resident)",0.236182015
"xmotif (olwm, tvtwm)",0.236134588
"inferior (lacking, afford)",0.236125953
"remark (occurred, powered)",0.236116861
"softwares (unreliable, s3)",0.23608643
"winner (tremendous, 610)",0.236042631
"noble (begging, reward)",0.236037049
"sticker (cigarette, adjustable)",0.23600929999999998
"villages (flights, 250000)",0.235975182
"shade (focus, attitudes)",0.23595672899999998
"orioles (homers, 272)",0.23595089800000002
"meg (button, processors)",0.235921121
"reminded (eight, choosing)",0.235880166
"firsthand (scattered, advocated)",0.235876855
"leather (practices, circumstance)",0.23586482600000003
"valve (64, newsanswers)",0.235851201
"landing (intact, jokes)",0.235831508
"primarily (suddenly, foundation)",0.23581020600000002
"relying (yesterdays, prediction)",0.235807465
"unlimited (refused, settings)",0.23576079600000002
"pa (danger, smaller)",0.235739633
"sweep (planet, treated)",0.235676617
"matt (ongoing, 60s)",0.235671307
"postings (rate, best)",0.235580147
"summary (detect, corner)",0.235579846
"virus (unique, newspaper)",0.23557213899999999
